FoodCategory,FoodItem,per100grams,Cals_per100grams,KJ_per100grams,Image
Herbs&Spices,Pumpkin Pie Spice,100g,342 cal,1436 kJ,https://images.albertsons-media.com/is/image/ABS/960477631
Herbs&Spices,Red Pepper,100g,251 cal,1054 kJ,https://images.albertsons-media.com/is/image/ABS/184480039
Herbs&Spices,Red Wine Vinegar,100g,19 cal,80 kJ,https://images.albertsons-media.com/is/image/ABS/105450006
Herbs&Spices,Rosemary,100g,131 cal,550 kJ,https://images.albertsons-media.com/is/image/ABS/184710117
Herbs&Spices,Saffron,100g,310 cal,1302 kJ,https://images.albertsons-media.com/is/image/ABS/214200031
Herbs&Spices,Sage,100g,315 cal,1323 kJ,https://images.albertsons-media.com/is/image/ABS/184710142
Herbs&Spices,Salt,100g,0 cal,0 kJ,https://images.albertsons-media.com/is/image/ABS/114100009
Herbs&Spices,Savory,100g,272 cal,1142 kJ,https://images.albertsons-media.com/is/image/ABS/960019178
Herbs&Spices,Sea Salt,100g,0 cal,0 kJ,https://images.albertsons-media.com/is/image/ABS/960051482
Herbs&Spices,Serrano Pepper,100g,32 cal,134 kJ,https://images.albertsons-media.com/is/image/ABS/184490173
Herbs&Spices,Sesame Seeds,100g,573 cal,2407 kJ,https://images.albertsons-media.com/is/image/ABS/960053683
Herbs&Spices,Stevia,100g,0 cal,0 kJ,https://images.albertsons-media.com/is/image/ABS/960108864
Herbs&Spices,Tamarind,100g,239 cal,1004 kJ,https://images.albertsons-media.com/is/image/ABS/184150337
Herbs&Spices,Taro,100g,112 cal,470 kJ,https://images.albertsons-media.com/is/image/ABS/184540010
Herbs&Spices,Tarragon,100g,295 cal,1239 kJ,https://images.albertsons-media.com/is/image/ABS/114150050
Herbs&Spices,Thyme,100g,276 cal,1159 kJ,https://images.albertsons-media.com/is/image/ABS/184710127
Herbs&Spices,Turmeric,100g,354 cal,1487 kJ,https://images.albertsons-media.com/is/image/ABS/960053679
Herbs&Spices,Vanilla Bean,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/214200242
Herbs&Spices,Vanilla Extract,100ml,288 cal,1210 kJ,https://images.albertsons-media.com/is/image/ABS/214010060
Herbs&Spices,Vinegar,100ml,18 cal,76 kJ,https://images.albertsons-media.com/is/image/ABS/105450003
Herbs&Spices,White Pepper,100g,296 cal,1243 kJ,https://images.albertsons-media.com/is/image/ABS/114150162
Herbs&Spices,Yam,100g,118 cal,496 kJ,https://images.albertsons-media.com/is/image/ABS/184580027
"Pastries,Breads&Rolls",Apple Pie,100g,237 cal,995 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Apple Turnover,100g,348 cal,1462 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Bagel,100g,257 cal,1079 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Baguette,100g,274 cal,1151 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Banana Bread,100g,326 cal,1369 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Banana Nut Bread,100g,326 cal,1369 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Beer Bread,100g,227 cal,953 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Biscuit,100g,269 cal,1130 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Black Bread,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Bran Muffins,100g,270 cal,1134 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Bread Pudding,100g,153 cal,643 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Breadsticks,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Brioche,100g,346 cal,1453 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Brown Bread,100g,246 cal,1033 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Brownies,100g,405 cal,1701 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Bun,100g,316 cal,1327 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Cannoli,100g,254 cal,1067 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Caramel Cake,100g,385 cal,1617 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Challah,100g,283 cal,1189 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Chapati,100g,240 cal,1008 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Ciabatta,100g,271 cal,1138 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Cinnamon Bun,100g,436 cal,1831 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Coffee Cake,100g,418 cal,1756 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Conchas/Mexican Sweet Bread,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Cornbread,100g,179 cal,752 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Crepes,100g,224 cal,941 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Croissant,100g,406 cal,1705 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Crumpet,100g,178 cal,748 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Cupcakes,100g,305 cal,1281 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Donut/Doughnut,100g,421 cal,1768 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Dosa,100g,209 cal,878 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Empanada,100g,335 cal,1407 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",English Muffin,100g,227 cal,953 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Flatbread,100g,311 cal,1306 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Focaccia,100g,249 cal,1046 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Garlic Bread,100g,350 cal,1470 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Hot Dog Buns,100g,279 cal,1172 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Italian Bread,100g,271 cal,1138 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Latkes,100g,189 cal,794 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Matzo Bread,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Monkey Bread,100g,290 cal,1218 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Muffin,100g,296 cal,1243 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Multi-Grain Bread,100g,265 cal,1113 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Naan,100g,275 cal,1155 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Oatmeal Cookies,100g,450 cal,1890 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Oatmeal Raisin Cookies,100g,435 cal,1827 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pan de Sal,100g,293 cal,1231 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pancake,100g,233 cal,979 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pandesal,100g,293 cal,1231 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Panettone,100g,318 cal,1336 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pide,100g,268 cal,1126 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pie,100g,237 cal,995 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pita Bread,100g,275 cal,1155 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Potato Bread,100g,266 cal,1117 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pretzel,100g,338 cal,1420 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pretzel Roll,100g,338 cal,1420 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Puff Pastry,100g,558 cal,2344 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Pumpernickel,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Raisin Bread,100g,274 cal,1151 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Roll,100g,316 cal,1327 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Roti,100g,264 cal,1109 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Rye Bread,100g,259 cal,1088 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Sandwich,100g,304 cal,1277 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Sandwich Bread,100g,251 cal,1054 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Scone,100g,362 cal,1520 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Shortcrust Pastry,100g,544 cal,2285 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Soda Bread,100g,290 cal,1218 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Soufflé,100g,204 cal,857 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Sourdough Bread,100g,289 cal,1214 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Spanakopita,100g,246 cal,1033 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Spice Cake,100g,332 cal,1394 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Sweet Rolls,100g,333 cal,1399 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Swiss Roll,100g,313 cal,1315 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Toast,100g,261 cal,1096 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Tortilla,100g,297 cal,1247 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Tortilla Bread,100g,265 cal,1113 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",White Bread,100g,238 cal,1000 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
"Pastries,Breads&Rolls",Whole Wheat Bread,100g,247 cal,1037 kJ,https://images.albertsons-media.com/is/image/ABS/970022420
Sauces&Dressings,1000 Island Dressing,100ml,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/970113462
Sauces&Dressings,Ajvar,100ml,18 cal,76 kJ,
Sauces&Dressings,Arrabiata Sauce,100g,36 cal,151 kJ,https://images.albertsons-media.com/is/image/ABS/960534998
Sauces&Dressings,Balsamic Vinaigrette Dressing,100ml,290 cal,1218 kJ,https://images.albertsons-media.com/is/image/ABS/960097206
Sauces&Dressings,Barbecue Sauce,100g,150 cal,630 kJ,https://images.albertsons-media.com/is/image/ABS/105200244
Sauces&Dressings,Bechamel Sauce,100g,225 cal,945 kJ,https://images.albertsons-media.com/is/image/ABS/960150010
Sauces&Dressings,Bernaise Sauce,100g,414 cal,1739 kJ,https://images.albertsons-media.com/is/image/ABS/960212411
Sauces&Dressings,Blue Cheese Dressing,100ml,533 cal,2239 kJ,https://images.albertsons-media.com/is/image/ABS/106041113
Sauces&Dressings,Bolognese,100g,106 cal,445 kJ,https://images.albertsons-media.com/is/image/ABS/960456034
Sauces&Dressings,Buttermilk Ranch Dressing,100ml,533 cal,2239 kJ,https://images.albertsons-media.com/is/image/ABS/106040446
Sauces&Dressings,Caesar Dressing,100ml,429 cal,1802 kJ,https://images.albertsons-media.com/is/image/ABS/106040441
Sauces&Dressings,Catalina Dressing,100ml,282 cal,1184 kJ,https://images.albertsons-media.com/is/image/ABS/106040056
Sauces&Dressings,Chasseur Sauce,100g,45 cal,189 kJ,https://images.albertsons-media.com/is/image/ABS/105250306
Sauces&Dressings,Chili Sauce,100g,112 cal,470 kJ,https://images.albertsons-media.com/is/image/ABS/105400004
Sauces&Dressings,Cream Sauce,100g,180 cal,756 kJ,https://images.albertsons-media.com/is/image/ABS/970307024
Sauces&Dressings,Curry Ketchup,100g,124 cal,521 kJ,https://images.albertsons-media.com/is/image/ABS/105010019
Sauces&Dressings,Curry Sauce,100g,26 cal,109 kJ,https://images.albertsons-media.com/is/image/ABS/127350128
Sauces&Dressings,French Dressing,100ml,60 cal,252 kJ,https://images.albertsons-media.com/is/image/ABS/106040692
Sauces&Dressings,Gravy,100g,53 cal,223 kJ,https://images.albertsons-media.com/is/image/ABS/105300021
Sauces&Dressings,Greek Dressing,100ml,467 cal,1961 kJ,https://images.albertsons-media.com/is/image/ABS/960279877
Sauces&Dressings,Hamburger Sauce,100g,383 cal,1609 kJ,https://images.albertsons-media.com/is/image/ABS/960494593
Sauces&Dressings,Harissa,100g,52 cal,218 kJ,https://images.albertsons-media.com/is/image/ABS/960242087
Sauces&Dressings,Hollandaise Sauce,100g,535 cal,2247 kJ,https://images.albertsons-media.com/is/image/ABS/105250302
Sauces&Dressings,Honey Mustard Dressing,100ml,464 cal,1949 kJ,https://images.albertsons-media.com/is/image/ABS/960037107
Sauces&Dressings,Horseradish,100g,48 cal,202 kJ,https://images.albertsons-media.com/is/image/ABS/138900053
Sauces&Dressings,Italian Dressing,100ml,293 cal,1231 kJ,https://images.albertsons-media.com/is/image/ABS/106040055
Sauces&Dressings,Ketchup,100g,100 cal,420 kJ,https://images.albertsons-media.com/is/image/ABS/970538949
Sauces&Dressings,Mayonnaise,100g,692 cal,2906 kJ,https://images.albertsons-media.com/is/image/ABS/106010121
Sauces&Dressings,Mustard,100g,60 cal,252 kJ,https://images.albertsons-media.com/is/image/ABS/105050102
Sauces&Dressings,Mustard Sauce,100g,645 cal,2709 kJ,https://images.albertsons-media.com/is/image/ABS/960566836
Sauces&Dressings,Orange Sauce,100g,179 cal,752 kJ,https://images.albertsons-media.com/is/image/ABS/960022187
Sauces&Dressings,Pesto,100g,458 cal,1924 kJ,https://images.albertsons-media.com/is/image/ABS/970306325
Sauces&Dressings,Ranch Dressing,100ml,510 cal,2142 kJ,https://images.albertsons-media.com/is/image/ABS/106040071
Sauces&Dressings,Remoulade Sauce,100g,635 cal,2667 kJ,https://images.albertsons-media.com/is/image/ABS/105400541
Sauces&Dressings,Russian Dressing,100ml,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960281179
Sauces&Dressings,Salad Dressing,100ml,449 cal,1886 kJ,https://images.albertsons-media.com/is/image/ABS/106040044
Sauces&Dressings,Sambal Oelek,100g,21 cal,88 kJ,https://images.albertsons-media.com/is/image/ABS/127050746
Sauces&Dressings,Sesame Ginger Dressing,100ml,464 cal,1949 kJ,https://images.albertsons-media.com/is/image/ABS/970512670
Sauces&Dressings,Sesame Paste,100g,595 cal,2499 kJ,https://images.albertsons-media.com/is/image/ABS/960456814
Sauces&Dressings,Sour Cream,100g,217 cal,911 kJ,https://images.albertsons-media.com/is/image/ABS/136200030
Sauces&Dressings,Sour Cream Sauce,100g,60 cal,252 kJ,https://images.albertsons-media.com/is/image/ABS/960198133
Sauces&Dressings,Soy Sauce,100ml,67 cal,281 kJ,https://images.albertsons-media.com/is/image/ABS/127050001
Sauces&Dressings,Sweet and Sour Sauce,100g,179 cal,752 kJ,https://images.albertsons-media.com/is/image/ABS/960154541
Sauces&Dressings,Tabasco,100g,70 cal,294 kJ,https://images.albertsons-media.com/is/image/ABS/105400011
Sauces&Dressings,Teriyaki Sauce,100g,89 cal,374 kJ,https://images.albertsons-media.com/is/image/ABS/960087089
Sauces&Dressings,Thai Curry Paste,100g,155 cal,651 kJ,https://images.albertsons-media.com/is/image/ABS/127051168
Sauces&Dressings,Tomato Paste,100g,82 cal,344 kJ,https://images.albertsons-media.com/is/image/ABS/121350018
Sauces&Dressings,Tomato Puree,100g,38 cal,160 kJ,https://images.albertsons-media.com/is/image/ABS/960014213
Sauces&Dressings,Tomato Sauce,100g,24 cal,101 kJ,https://images.albertsons-media.com/is/image/ABS/121350006
Sauces&Dressings,Tzatziki,100g,94 cal,395 kJ,https://images.albertsons-media.com/is/image/ABS/960519805
Sauces&Dressings,Vinaigrette,100ml,120 cal,504 kJ,https://images.albertsons-media.com/is/image/ABS/106041112
Sauces&Dressings,Worcestershire Sauce,100ml,78 cal,328 kJ,https://images.albertsons-media.com/is/image/ABS/105400113
Sauces&Dressings,Yogurt Dressing,100ml,45 cal,189 kJ,https://images.albertsons-media.com/is/image/ABS/970305682
Sauces&Dressings,Zesty Italian Dressing,100ml,267 cal,1121 kJ,https://images.albertsons-media.com/is/image/ABS/106040055
Spreads,Almond Butter,100g,614 cal,2579 kJ,https://images.albertsons-media.com/is/image/ABS/970105969
Spreads,Apple Butter,100g,173 cal,727 kJ,https://images.albertsons-media.com/is/image/ABS/960162640
Spreads,Applesauce,100g,68 cal,286 kJ,https://images.albertsons-media.com/is/image/ABS/122100010
Spreads,Apricot Jam,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/104050040
Spreads,Blackberry Jam,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/104050041
Spreads,Blackcurrant Jam,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/960120555
Spreads,Blueberry Jam,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/104050699
Spreads,Cheese Spread,100g,290 cal,1218 kJ,https://images.albertsons-media.com/is/image/ABS/102020337
Spreads,Cherry Jam,100g,250 cal,1050 kJ,https://images.albertsons-media.com/is/image/ABS/960470242
Spreads,Chocolate Philadelphia,100g,287 cal,1205 kJ,https://images.albertsons-media.com/is/image/ABS/970065812
Spreads,Chocolate Spread,100g,541 cal,2272 kJ,https://images.albertsons-media.com/is/image/ABS/960078037
Spreads,Cream Cheese,100g,342 cal,1436 kJ,https://images.albertsons-media.com/is/image/ABS/137100658
Spreads,Egg,100g,97 cal,407 kJ,https://images.albertsons-media.com/is/image/ABS/960304348
Spreads,Grape Jelly,100g,255 cal,1071 kJ,https://images.albertsons-media.com/is/image/ABS/960120668
Spreads,Honey,100g,304 cal,1277 kJ,https://images.albertsons-media.com/is/image/ABS/960123341
Spreads,Jelly,100g,278 cal,1168 kJ,https://images.albertsons-media.com/is/image/ABS/104050056
